Days to Harvest, Yield Rate
147,1.16734900544
147,1.29364855918
147,1.59178048299
147,1.26337727687
147,1.35534447007
147,1.22102022449
147,1.44265766599
147,1.05165699048
147,1.50640036054
147,1.69287698095
147,1.22920735918
147,1.05767550884
147,1.36200463946
147,1.57625091701
147,1.48702901429
147,1.55263168231
147,1.14275511156
147,1.36533472381
147,0.969964327211
147,1.38369892245
147,1.13937629456
147,1.10546628571
147,0.887378226531
147,1.23513653469
147,0.925438657823
147,1.11624438912
147,1.53854786054
147,1.3268194517
147,0.949707665306
147,1.71948517007
147,1.56458749864
147,1.3070582415
147,1.15217681497
147,1.23989611905
147,1.49766091837
147,1.51461998367
147,1.09356732449
147,1.85648160544
147,0.964546847619
147,1.2472710381
147,1.56203714082
147,1.11367778707
147,1.5676089415
147,1.33935194082
147,1.3628168551
147,1.44645883605
147,1.24967519728
147,1.45285097415
147,1.43728079728
147,1.47579607007
147,1.47019178095
147,1.37179996122
147,1.10972229592
147,1.30767552585
147,1.19109819524
147,1.27339189796
147,1.34135811429
147,1.48362582993
147,1.69608523333
147,1.18780872109
147,1.28874277619
147,1.26718656939
147,1.62132077075
147,0.990643340816
147,1.13767064082
147,1.57355436054
147,1.10423983946
147,1.14136622313
147,1.20899943061
147,1.25502769864
147,1.58607872789
147,1.33016578095
147,1.12691690408
147,1.4442983415
147,1.4966618932
147,1.05763489796
147,1.57157255442
147,1.2319688932
147,1.0564815517
147,1.56364532857
147,1.42182433129
147,1.40034122381
147,1.4382310898
147,1.12623464286
147,1.34308001156
147,1.33830418299
147,1.23995297415
147,1.17803776531
147,1.23696401973
147,1.38947377687
147,1.13281359048
147,1.13625738571
147,2.20555570272
147,1.25922685442
147,0.907992263265
147,1.57537372449
147,1.60207937891
147,1.16232951224
147,1.14267389048
147,1.02073593537
147,1.46193966871
147,1.38197702517
147,1.47256345102
147,1.34480190884
147,1.16179344966
147,1.82217361088
147,1.43728079728
147,1.22270963333
147,1.34287695782
147,1.20833341361
147,1.49320997619
147,1.15948675714
147,1.86956640136
147,1.81673176463
147,1.47660828571
147,1.82236854218
147,1.67409042993
147,1.44736851769
147,1.38055564762
147,1.71124117959
147,1.58597314014
147,1.20155953401
147,1.20246109388
147,1.49051341973
147,1.52063038095
147,1.21202087347
147,1.3076674034
147,1.53460049184
147,1.23070183605
147,1.35693641293
147,1.12007804762
147,1.23593250612
147,1.05638408571
147,1.21461996395
147,1.33715083605
147,1.15745621769
147,1.17504881156
147,1.14897668503
147,1.30423985306
147,2.07402547959
147,1.51701602041
147,1.1606401034
147,1.05230676259
147,1.33125414966
147,1.32005369388
147,1.00906439456
147,0.847368477551
147,1.89376230952
147,1.00864204218
147,1.54645884218
147,0.936972122449
147,1.48521777279
147,1.56993187823
147,1.49342115238
147,1.45833343061
147,1.36965571156
147,1.6264620966
147,1.04912287687
147,1.42179996463
147,1.56851862313
147,1.2860543415
147,1.4029565585
147,1.30061737075
147,1.38747572585
147,1.31903842449
147,1.41705662449
147,1.3800439517
147,1.36671549048
147,1.41228079592
147,1.70462974286
147,1.1807668102
147,1.68954689592
147,1.51315799524
147,1.09626388095
147,1.60493837823
147,1.95856900612
147,1.14189416327
147,1.35769989524
147,1.20454848844
147,1.19354296463
147,0.838612791156
147,1.52648645646
147,0.506790157211
147,1.07862255374
147,1.65029250748
147,1.19897668776
147,1.30269664286
147,1.57801342517
160,0.177259620938
160,0.267189764063
160,0.417616710875
160,0.31530583925
160,0.67154287625
160,0.467749894125
160,0.562380686688
160,0.606373505313
160,0.67981952625
160,0.544921229437
160,1.02057448875
160,0.72837806375
160,0.794335785
160,0.674748331875
160,1.15132144687
160,0.980413148125
160,0.454199311437
160,0.48269498675
160,0.511489974937
160,0.583666142438
160,0.576264143562
160,0.835136161875
160,0.785731055625
160,0.466122509125
160,0.582207934312
160,0.704070028125
160,0.245832391062
160,0.30832780975
160,0.491862040875
160,0.63516643875
160,0.599984512437
160,0.91494788875
160,0.721991810625
160,0.486741531562
160,0.448811680875
160,0.568467627062
160,0.461131450875
160,0.507574935938
160,0.415059880875
160,1.02672512688
160,0.289395075938
160,0.287093723438
160,0.127877117
160,0.105913584125
160,0.170387755
160,0.293647783562
160,0.370853365188
160,0.550093108188
160,0.884294695
160,0.657611475
160,0.801450115
160,0.7163500725
160,0.66747920875
160,0.608650200438
160,0.755257313125
160,1.10409029625
160,0.7759030475
160,0.64761155
160,0.512885169875
160,0.87960295
160,0.801824085
160,0.582264783187
160,0.786974881875
160,0.555899913688
160,0.623604197188
160,0.915198571875
160,1.01355878813
160,1.14528382125
160,0.610643336125
160,0.6650251175
160,0.65296972875
160,0.78583174
160,0.72981983375
160,0.829039633125
160,0.589994861813
160,0.67263464875
160,0.709605603125
160,0.64124516
160,0.689405755
160,0.766609281875
160,0.781383143125
160,0.516730346313
160,0.3933148395
160,0.482601836813
160,0.403695583062
160,0.462256784875
160,0.591827724688
160,0.304210032625
160,0.319038687812
160,0.206216251687
160,0.257046689938
160,0.38061562025
160,0.2506350945
160,0.339997433688
160,0.387736799375
160,0.56663407925
160,0.794569345
160,0.406632547188
160,0.709686424375
160,0.509376977188
160,0.661741580625
160,0.392734021938
160,0.55327733075
160,0.667388798125
160,0.682709915625
160,0.536457594687
160,0.119806629937
160,0.445755539562
160,0.107906034875
160,0.555601285813
160,0.0297860765438
160,0.459748584625
160,0.481551159813
160,0.821886946875
160,0.539495927938
160,0.78782008125
160,0.443677473063
160,0.250348795312
160,0.672841496875
160,0.476182707188
160,0.118155272562
160,0.700954983125
160,0.54265412325
160,0.29129369175
160,0.546906830875
160,0.315174333375
160,0.565701209563
160,0.312786680187
160,0.25032139825
160,0.072859039125
160,0.431624139375
160,0.525283706437
160,0.384213538312
160,0.462519796563
160,0.480407332812
160,0.530735720063
160,0.42373104825
160,0.8752098325
160,0.643611580625
160,0.371093089438
160,0.77704208
160,0.4890483635
160,0.73123557625
160,0.7087741025
160,0.70557412625
160,0.522209757
160,0.73467938625
160,0.58039972875
160,0.723191801875
160,0.47183958925
160,0.72307057
160,0.521980991625
160,0.446993886375
160,0.11552652525
160,1.18414448688
160,0.773944843125
160,0.96024960125
160,0.789394726875
160,0.543809594
160,0.271088364812
160,0.6346650725
160,0.686754405625
160,0.68444414875
160,0.001268483575
160,1.0124492075
160,0.6700456275
160,0.530413804687
160,0.257650795
160,0.495412699
160,0.411103746313
160,0.499459243813
160,0.270913023625
160,0.334920759688
160,0.501123614813
160,0.385592295063
160,0.346339166688
160,0.385817635813
160,0.388686107312
160,0.462021170187
160,0.77197431
160,0.226446920938
160,0.46246226275
160,0.424736520125
160,0.400336019375
160,0.454007532062
160,0.9117958575
160,1.17549523688
160,0.81624657875
160,0.590691431875
160,1.04771948938
160,0.990882931875
160,0.695366669375
160,0.86703660625
160,0.665131965625
160,0.6232103645
160,0.675666133125
160,0.530598734812
160,0.0492879841437
160,0.791300876875
160,0.367740375
160,0.295107361563
160,0.5083139715
160,0.8734420375
160,0.87108109625
160,0.959909878125
160,0.78444681875
160,0.906539733125
160,0.70386455
160,0.581765471875
160,0.7323917325
160,0.619593268563
160,0.403295586062
160,0.321014015375
160,0.234179054375
160,0.418681771313
160,0.531537083875
160,0.400764098313
160,0.284414291625
160,0.14822353875
160,0.61639260775
160,0.299089523312
160,0.00443489803125
160,0.288119058187
160,0.617683009
160,0.221349014187
160,0.0888048091875
160,0.721412363125
160,0.830781400625
160,0.494256543375
160,0.91357255625
160,0.83781833375
160,1.1747007225
160,0.881431703125
160,0.183450670125
160,1.12586684437
160,1.16419669187
160,0.478681318438
160,0.189530076313
160,0.17657127
160,0.606577613375
160,0.00378901249375
160,0.86850371875
160,0.8711632875
160,1.02495116813
160,0.28028007625
160,0.534948017
160,0.0031712089375
160,1.13206405813
160,0.463096504563
160,0.085178809125
160,0.0476564896063
160,0.001268483575
160,0.81389796625
160,0.086506196375
160,0.794569345
160,0.297252550875
160,0.38610667475
160,0.512811197813
160,0.48442922025
160,0.229732512562
160,0.80566994625
160,0.122242912938
160,0.0547221897
160,0.47057521525
160,0.40440516675
160,0.370123918625
160,0.334363914563
160,0.7752516825
160,0.85899625625
160,0.473366290063
160,0.643228021875
160,0.591853066938
160,0.67242643125
160,0.686704405625
160,0.535165823625
160,0.96987213125
160,0.636405470625
160,0.225888705938
160,0.0225614735437
160,0.437355602937
160,0.657403256875
160,0.140286612375
160,0.786594063125
160,0.466043742625
160,0.95267226125
160,0.7464745025
160,0.70718096375
160,0.79609399125
160,0.673375739375
160,0.0907547944375
160,0.0260340500688
160,1.00957046188
160,0.633743161875
160,0.558317703625
160,0.81538836625
160,0.753955953125
160,0.67215931
160,0.66715249875
160,0.319620875187
160,0.225076383313
160,0.04610513145
160,0.429169363375
160,0.15795839675
160,0.100955402375
160,0.291436156437
160,0.502845519625
160,0.613488520125
160,0.6630689675
160,0.518571428313
160,0.64166091
160,0.650906045625
160,0.624648024937
160,0.563475883875
160,0.769460630625
160,0.58327299475
160,0.713692558125
160,0.610267311562
160,0.67234424
160,0.692378335625
160,0.79548783125
160,0.721190446875
160,0.62796101375
160,0.76396683625
160,0.71883978
160,0.8104014175
160,0.613399479687
160,0.8453586875
160,0.738439631875
160,1.04749209375
160,1.10135607063
160,0.87740639125
160,0.0237888615375
160,0.79837205625
160,1.00864992125
160,0.83678204
160,0.7995658825
160,0.901971274375
160,0.784884486875
160,0.77693660125
160,0.894286400625
160,0.824180080625
160,0.773365395625
160,0.85286959
160,0.825201990625
160,0.83614300375
160,0.600480399125
160,0.421328326687
160,0.76768735625
160,0.659808718125
160,0.600692041312
160,0.544345206375
160,0.642455425
160,0.40394489625
160,0.569782000688
160,0.168437084812
160,0.156635804
160,0.46768825075
160,1.035016845
160,0.394359352188
160,0.433804944812
160,0.391351155688
160,0.437937790375
160,0.720586341875
160,0.42719951525
160,0.79037485625
160,0.642734875
160,0.6592107775
160,0.714868576875
160,0.61270633425
160,0.747049155625
160,0.770144871875
160,0.726069861875
160,0.85955515625
160,0.442860355938
160,0.414065367813
160,0.239333809938
160,0.430415244375
160,1.11585459125
160,0.35513430575
160,0.304569618938
160,0.237172867375
160,0.66292102375
160,0.480382675437
160,0.28352525725
160,0.543904113813
160,0.487891522875
160,0.6120159285
160,0.360995905375
160,0.5173796565
160,0.684203055
160,0.509459168313
160,0.302842234687
160,0.188036936875
160,0.435099455625
160,0.246556358188
160,0.233031117813
160,0.0733556106875
160,0.48383881375
160,0.4832833385
160,0.621193941375
160,0.522407015813
160,0.321192096187
160,0.095478731375
160,0.00634241788125
160,0.252688503688
160,0.346565192375
160,0.4616745975
160,0.71824457875
160,0.73646704375
160,0.625642538125
160,0.4491034595
160,0.681066776875
160,0.453434933625
160,0.363872596
160,0.48028678575
160,0.510442722563
160,0.699868005
160,0.97810357625
160,0.9734433375
160,0.457393807875
160,0.620537781937
160,0.223451053125
160,0.224246252625
160,0.3212263425
160,0.462982806812
160,0.128382592625
160,0.293391621125
160,0.39797096875
160,0.583455185125
160,0.371865001375
160,0.283740324062
160,0.08773906375
160,0.204245033687
160,0.192250603687
160,0.0576584689063
160,0.38570667775
160,0.25179056525
160,0.766810650625
160,0.290989584438
160,0.094784901
160,0.122842908375
160,0.0468797831375
160,0.214212766688
160,0.217935341312
160,0.164364512813
160,0.7915255325
160,0.824377339375
160,0.979258361875
160,1.03009154
160,0.678463371875
160,0.656103951875
160,0.798761094375
160,0.764772994375
160,0.83289234375
160,0.7329917275
160,0.6987782875
160,0.52187277325
160,0.645118418125
160,0.54011099175
160,0.817402049375
160,0.789939243125
160,0.8325279625
160,0.749291604375
160,0.762396985
160,0.920742365625
160,0.693518053125
160,0.845880601875
160,0.62717060875
160,0.834486851875
160,0.651082071875
160,0.67647434625
160,0.75239158125
160,0.61203647625
160,0.682011290625
160,0.83086838625
160,0.9310450275
160,0.482116908938
160,0.997858221875
160,0.0696981040625
160,0.355716493125
160,0.7379225125
160,0.496593512
160,0.106332074125
160,0.85106891875
160,0.700700190625
160,0.903619891875
160,0.75212309
160,0.773483203125
160,0.9679550225
160,0.576921672813
160,0.263148698688
160,1.07773090625
160,0.0
160,0.324457825
160,0.795261120625
160,0.0164724784062
160,0.0456243131625
160,0.19687111675
160,0.800002865625
160,0.176682228063
160,0.610439228063
160,0.444544589812
160,0.0114040235125
160,0.43438233775
160,0.0506571518875
160,0.892520660625
160,0.54756573
160,0.80764321875
160,0.645107459375
160,0.0031712089375
160,0.9297888725
160,0.893075450625
160,0.00507393430625
160,0.00761090145625
160,0.856711341875
160,0.8183527275
160,0.81085141375
160,0.516571443375
160,0.0972321428125
157,1.52072062102
157,1.12776032803
157,1.29051639108
157,1.2574893535
157,1.13012910892
157,1.48635674586
157,0.903720171338
157,1.42322398217
157,1.09128083057
157,1.03763353567
157,1.27746947325
157,1.29265477834
157,1.11768921656
157,0.93739562293
157,0.969248617834
157,1.30034262357
157,0.97629080828
157,1.61719980127
157,1.2212602535
157,1.07949625032
157,1.08460492484
157,1.04810542293
157,1.00616752038
157,0.947534335669
157,1.16019206688
157,0.935785624841
157,1.09017576752
157,0.989209423567
157,1.14660296433
157,0.905088049045
157,1.09629431274
157,1.27507792866
157,1.06027836178
157,1.0486207051
157,1.06871602166
157,0.959067828025
157,0.997857473248
157,0.894583741401
157,1.03965603567
157,1.00258813631
157,1.19995226433
157,1.09014679554
157,1.18485732357
157,1.08091724268
157,1.17778202229
157,0.94727083121
157,1.04295053121
157,1.21484854204
157,1.02049884968
157,1.15217104777
157,1.47685541083
157,1.09093937834
157,1.26813231083
157,1.04380588599
157,1.01442307261
157,1.21205484331
157,1.20183611401
157,1.34063051911
157,0.939051148408
157,0.974451106369
157,1.13812667516
157,1.29096614204
157,1.09846856879
157,1.39206768726
157,1.14456804777
157,1.10896045987
157,1.23455412102
157,1.22291577834
157,1.14365888854
157,0.883950440764
157,1.04158058408
157,1.55006204586
157,1.27149716561
157,1.17119303248
157,1.16909879299
157,1.27930020828
157,1.16546284586
157,1.06419229936
157,1.2245202586
157,1.1630395707
157,1.13947592866
157,1.17191318599
157,1.31536996369
157,1.29411784841
157,1.1632906586
157,1.18430065287
157,1.13508602739
157,1.08356470318
157,1.40683773121
157,1.0104912
157,1.15005197516
157,1.02624904076
157,1.42000605478
157,0.982642507006
157,1.2791415535
157,1.17904436051
157,1.14198404904
157,1.44108916815
157,1.31507679745
157,0.925649671975
157,1.42666264586
157,1.13393750701
157,1.09089592102
157,1.11664347643
157,1.29412543631
157,1.13635250446
157,1.16985205669
157,1.22478859172
157,1.12197702675
157,1.06018592803
157,0.939678868153
157,1.26450257197
157,1.19842849108
157,1.19725513758
157,0.942013159236
157,1.05369626943
157,1.11390358217
157,1.25410449363
157,1.0803626414
157,1.18041982611
157,1.20027164268
157,0.961591124204
157,1.1521731172
157,1.10315508471
157,1.11538113885
157,1.05734670255
157,1.06781376051
157,1.18522222866
157,1.0604508121
157,0.991692711465
157,0.915599943949
157,1.08763039745
157,1.19866647325
157,0.94966168535
157,1.26052310318
157,1.12381190064
157,1.07172700828
157,1.30845814586
157,1.17788963185
157,0.876912389172
157,1.35490459554
157,1.08987156433
157,1.29796280573
157,1.21206519045
157,1.10825410255
157,0.981408450955
157,1.25741278535
157,0.898906041401
157,1.17302100828
157,0.723145828025
157,0.928446129936
157,1.43957643248
157,0.93293536242
157,1.32276464268
157,1.02883855796
157,0.772858491083
157,1.26642987898
157,1.31213479108
157,0.764562929936
157,1.36001395987
157,0.827940573885
157,1.24738651083
157,0.641126970701
157,0.887775393631
157,0.825173777707
157,0.874589135669
157,1.26895524459
157,1.35026084713
157,1.00422641656
157,0.904496198726
157,0.870723484076
157,0.602333875987
157,0.965800296815
157,0.936551305096
157,0.788102429299
157,1.10221833376
157,0.775170707643
157,0.843184512102
157,1.15512615987
157,1.29222572102
157,1.43720213312
157,0.668513496178
157,1.1844896586
157,0.870087486624
157,1.33707251975
157,1.4617790949
157,1.12520875032
157,0.837442598726
157,1.35706712548
157,0.827603950318
157,1.20467051146
157,1.30869267834
157,1.38784747771
157,0.98856376879
157,1.24009185287
157,1.04798746624
157,0.936116729936
157,0.986323291083
157,1.18776690892
157,1.19727583185
157,0.862172696815
157,0.982479023567
157,1.08055026752
157,1.23874673822
157,1.25673195032
157,1.53828367389
157,0.840019010191
157,1.25123974522
157,1.34905231401
157,0.946343047134
157,1.08000670382
157,1.11661381529
157,1.39237947771
157,1.20963708662
157,1.06803725669
157,1.27905049936
157,1.19802426752
157,1.37114460764
157,1.35534537898
157,1.07523741146
157,1.16386802293
157,1.16888564395
157,0.971131087898
157,1.0038484051
157,1.11858251019
157,1.24679672994
157,1.12483349745
157,1.2531125586
157,1.03089554841
157,0.908169394904
157,0.807437584076
157,1.16340792484
157,1.00580330446
157,1.18000939363
157,1.06183938408
157,1.10010477962
157,1.12175077197
157,1.21579288153
157,1.21303850127
157,1.17391292229
157,1.29416406497
157,0.998381033121
157,1.07955764268
157,1.1140277465
157,1.06945204076
157,1.22353660064
157,1.37660646178
157,1.15652231975
157,1.06254367197
157,1.31232103822
157,1.01031530064
157,1.11356488917
157,1.12469760701
157,0.921884731847
157,1.16899325287
157,1.02151837771
157,0.918466761783
157,0.890173146497
157,1.00334760892
157,1.17055289554
157,1.1026673949
157,1.31852097962
157,1.44441263503
157,1.06600854841
157,1.41078891847
157,1.18711504586
157,1.56726502229
157,1.13273518153
157,1.24916826943
157,0.980793836943
157,1.58737827389
157,0.90951106051
157,1.06299687197
157,1.17726053185
157,1.15000851783
157,1.36163016624
157,0.942311153503
157,1.0208134
157,1.10135470127
157,1.04822337898
157,1.40853464459
157,1.1716317465
157,1.27380524395
157,1.08607144459
157,0.946395471975
157,1.13967872994
157,1.28958791783
157,1.29442618981
157,1.01728299236
157,0.893182752866
157,0.983925538854
157,1.27715492357
157,1.1538748586
157,1.14600283631
157,1.06186628599
157,1.26482126051
157,1.15741630318
157,1.31354060828
157,1.06420885414
157,1.13138592866
157,1.26510890828
157,1.56522458726
157,1.13953801083
157,1.34487073312
157,1.10581013376
157,1.06741022611
157,1.36553927516
157,1.33909708854
157,1.07756066497
157,1.0152329
157,1.23760097707
157,1.21006476433
157,1.28273956178
157,1.47739483631
157,1.2447976828
157,1.23066225669
157,1.20925769554
157,1.3261639879
157,1.27286159427
157,1.28155862038
157,1.2524268949
157,1.22456095669
157,1.28816416624
157,1.16566633694
157,1.22965514586
157,1.30137111847
157,1.53625496561
157,1.18912237006
157,1.01871709108
157,1.20392690446
157,1.50482068089
157,1.15902216242
157,1.47585105924
157,1.23576334395
157,1.46017323503
157,1.28993005924
157,1.3460109758
157,1.26324023376
157,1.24568131975
157,1.23265302611
157,1.23384914331
157,1.18220917261
157,1.26440737898
157,1.23877433057
157,1.19571618917
157,1.30294800637
157,1.25367405732
157,1.33767264713
157,1.06926717389
157,0.653922800637
157,1.22811826688
157,1.14025333567
157,1.04938914459
157,0.799139953503
157,0.887911974522
157,0.850857181529
157,0.913298074522
157,0.892025954777
157,0.836335466242
157,0.44688005879
157,0.642905970064
157,0.423566124968
157,0.53862512707
157,0.766382628025
157,0.778907366242
157,0.927377626115
157,0.907388538854
157,0.799202725478
157,0.905003203185
157,0.707741166242
157,0.831057789809
157,0.404789709873
157,0.760112326752
157,0.783245531847
157,0.743700553503
157,0.496825874713
157,0.739357558599
157,0.537290359873
157,0.759182473248
157,0.739614164968
157,0.9834344
157,0.852202296178
157,0.598097111019
157,0.807149936306
157,0.695337143312
157,0.789718635669
157,1.05970168726
157,1.04825166051
157,0.67767406879
157,0.848508405096
157,0.965836166879
157,1.25836195287
157,0.773946998726
157,0.996582719108
157,1.00410087261
157,0.684530702548
157,0.719676813376
157,0.775786011465
157,0.760989754777
157,1.00807827197
157,0.980104035032
157,0.740578508917
157,1.05323479172
157,1.09444702229
157,1.13403821783
157,1.15206550764
157,1.15707140191
157,1.15678168535
157,1.19939490446
157,1.13015463185
157,1.17625066178
157,1.15070038917
157,1.13033191083
157,1.22318066242
157,0.975389926752
157,1.18565956306
157,1.27057421083
157,0.771694794904
157,0.870217169427
157,0.856972277707
157,0.832974750318
157,0.9274335
157,0.954197135032
157,1.1424986414
157,1.09743386561
157,1.0707005828
157,1.14362853758
157,0.968642282166
157,1.00270609299
157,0.74956663121
157,1.21570458662
157,1.04932154395
157,1.06907195987
157,1.01063191975
157,1.05468544586
157,0.773956656051
157,1.19344260127
157,1.10459746115
157,0.885654252229
157,0.914070652866
157,1.13120106178
157,1.12038910255
157,0.787140155414
157,1.16474407197
157,1.02093342548
157,1.13097204713
157,1.10258530828
157,1.04288017134
157,0.87980266051
157,0.687821749045
157,1.08197677834
157,1.1434774707
157,1.13767968344
157,0.974569752229
157,0.907836220382
157,1.3755179535
157,0.649178341401
157,0.736537647771
157,1.08744966879
157,0.985054055414
157,1.00402085541
157,0.815350304459
157,0.960123225478
157,1.05468544586
157,1.05048248089
157,1.36991951911
157,1.12399814713
157,0.982024443949
157,1.17090883376
157,0.971469091083
157,1.17790342803
157,1.02591448662
157,0.935057193631
157,1.27231596115
157,1.09309501019
157,0.897021501911
157,1.04146883567
157,1.00171277771
157,0.996035705732
157,0.960833721656
157,0.896061297452
157,1.36879859045
157,0.998736971338
157,1.12002143758
157,1.17409847898
157,0.927726666242
157,1.18955694586
157,1.26349684013
157,1.03763353567
157,0.953019642675
157,1.45982005669
157,1.24708920573
157,0.977084080892
157,1.17861185478
157,1.04312574076
157,1.05291403376
157,0.972155444586
157,0.980488944586
157,1.1308892707
157,1.11821346624
157,0.849594843949
157,1.26111357389
157,1.19157392739
157,1.19507950191
157,0.852773452229
157,1.20001710573
157,1.17937546561
157,1.03462668854
157,1.06495797962
157,1.20408004076
157,1.17301135096
157,1.17802621274
157,1.10442983949
157,1.26387347197
157,1.30346673758
157,0.859430733121
157,0.936106382803
157,0.841106138217
157,0.828244776433
157,1.19084756561
157,0.797907966879
157,1.26179164904
157,1.23959933376
157,1.00866046497
157,1.15162403439
157,1.2192605172
157,1.16283814841
157,1.06295410446
157,1.09026682102
157,1.20562519745
157,1.08306528662
157,1.14930078089
157,1.21339926815
157,0.883435848408
157,1.10685104522
157,0.981445010191
157,0.930218921656
157,0.973178421019
157,0.875196161783
157,1.28859322293
157,0.980382024841
157,1.13207504076
157,0.921070075159
